iter	Logloss
1500	0.004704559589
1501	0.0047004402
1502	0.004696463406
1503	0.004691990508
1504	0.004688358454
1505	0.004683313164
1506	0.004680935428
1507	0.004677616019
1508	0.004672393772
1509	0.004669101759
1510	0.004666350205
1511	0.004660876543
1512	0.004657486248
1513	0.004654473506
1514	0.004649951654
1515	0.004646053934
1516	0.004643406667
1517	0.004639569834
1518	0.004636720825
1519	0.004633429193
1520	0.004629536018
1521	0.004625808513
1522	0.004622629921
1523	0.004619495158
1524	0.004615594639
1525	0.004611094696
1526	0.004605327219
1527	0.00460238063
1528	0.004596873818
1529	0.004591454987
1530	0.004586915218
1531	0.004583842491
1532	0.004581116026
1533	0.004578255531
1534	0.004575114674
1535	0.004571596066
1536	0.004567960327
1537	0.004563968184
1538	0.004560942523
1539	0.004557856191
1540	0.004555237068
1541	0.004550785059
1542	0.004548447826
1543	0.004544758821
1544	0.004541999722
1545	0.004538744778
1546	0.004535057361
1547	0.004530938269
1548	0.004527452329
1549	0.004524792366
1550	0.004521797617
1551	0.004519058155
1552	0.004514763736
1553	0.004510978067
1554	0.004508537111
1555	0.004503315928
1556	0.004500760697
1557	0.004497117315
1558	0.004493726254
1559	0.004491962552
1560	0.004491901168
1561	0.00448892893
1562	0.004486176582
1563	0.004483207189
1564	0.004479936166
1565	0.00447728704
1566	0.004474634166
1567	0.00447137857
1568	0.004468411942
1569	0.004465635142
1570	0.00446195217
1571	0.004456951169
1572	0.004453502332
1573	0.004451092708
1574	0.004448523683
1575	0.004445194053
1576	0.004441057457
1577	0.004438209244
1578	0.004432864114
1579	0.004428212033
1580	0.004425259879
1581	0.004421930123
1582	0.004417267474
1583	0.004413731777
1584	0.004410454361
1585	0.00440870862
1586	0.004404515605
1587	0.004400504249
1588	0.004397924995
1589	0.004394172926
1590	0.004391241924
1591	0.004389409944
1592	0.004386955081
1593	0.00438324683
1594	0.004380179409
1595	0.004376820927
1596	0.004373809708
1597	0.004373809708
1598	0.004370037936
1599	0.004367209805
1600	0.004363633294
1601	0.004361240699
1602	0.004356707825
1603	0.004353696827
1604	0.004350754602
1605	0.004348063874
1606	0.004345234526
1607	0.004343333848
1608	0.004339650027
1609	0.004339672194
1610	0.004337341927
1611	0.004332771617
1612	0.004329853041
1613	0.004326633135
1614	0.004323823614
1615	0.004320540009
1616	0.004320452327
1617	0.004317792252
1618	0.004314475987
1619	0.004310697246
1620	0.004306939053
1621	0.004304273246
1622	0.004301974169
1623	0.004299857432
1624	0.004297580778
1625	0.004295023422
1626	0.004291681209
1627	0.004291563287
1628	0.004289004263
1629	0.004284670142
1630	0.004280868065
1631	0.004276112992
1632	0.004273905155
1633	0.004270947165
1634	0.004268678517
1635	0.004266167006
1636	0.0042645071
1637	0.004261896207
1638	0.004261368364
1639	0.004258001058
1640	0.004255088044
1641	0.004251218711
1642	0.004249294009
1643	0.004246411235
1644	0.004242498961
1645	0.004239357269
1646	0.004236362182
1647	0.004232803258
1648	0.004230680879
1649	0.004230371828
1650	0.004227654978
1651	0.004224259106
1652	0.004221906528
1653	0.004219788871
1654	0.004216764195
1655	0.004213714585
1656	0.00421128076
1657	0.004208880465
1658	0.00420493307
1659	0.004202237405
1660	0.004199061429
1661	0.004199105954
1662	0.004196438334
1663	0.004193807848
1664	0.004191622817
1665	0.004188809317
1666	0.004187304725
1667	0.004184395083
1668	0.004179362029
1669	0.004176395099
1670	0.004172890114
1671	0.004169351296
1672	0.004167057974
1673	0.004165422945
1674	0.004161200711
1675	0.00416019669
1676	0.004156585817
1677	0.004153974835
1678	0.004151737265
1679	0.004147717381
1680	0.004145192771
1681	0.004143019193
1682	0.004140437375
1683	0.004138786727
1684	0.004136036452
1685	0.004133262931
1686	0.004133262931
1687	0.004130171058
1688	0.004126915114
1689	0.004125332444
1690	0.004122666112
1691	0.004122545804
1692	0.004119384262
1693	0.004116487279
1694	0.004113051055
1695	0.004109822606
1696	0.004106801455
1697	0.004104659246
1698	0.004102028337
1699	0.004100399219
1700	0.004096793686
1701	0.004093276079
1702	0.00409077
1703	0.004087977539
1704	0.00408531864
1705	0.004083144615
1706	0.004080764751
1707	0.004077678502
1708	0.004074862059
1709	0.004072661246
1710	0.004070254235
1711	0.004068009725
1712	0.004065966218
1713	0.004061636473
1714	0.004058723157
1715	0.004056906659
1716	0.004054200458
1717	0.004052337869
1718	0.004048250138
1719	0.004045633199
1720	0.004040403467
1721	0.004037836111
1722	0.004037643146
1723	0.004035573799
1724	0.004032002748
1725	0.004029716009
1726	0.004026812228
1727	0.004026768387
1728	0.004023917572
1729	0.004021369517
1730	0.004018853201
1731	0.004016278535
1732	0.004013416863
1733	0.004010702986
1734	0.004008352778
1735	0.004004169563
1736	0.003999859837
1737	0.003996299951
1738	0.003992118101
1739	0.003988552581
1740	0.003985135433
1741	0.003983704373
1742	0.003981224935
1743	0.003978965546
1744	0.003976034505
1745	0.003974091273
1746	0.003971863523
1747	0.003969893995
1748	0.003967397386
1749	0.003964964233
1750	0.003961570786
1751	0.003959233857
1752	0.003956359155
1753	0.003954950239
1754	0.003952429851
1755	0.00394950638
1756	0.003947356481
1757	0.003944269568
1758	0.003942669581
1759	0.00394028909
1760	0.003938382259
1761	0.003935810146
1762	0.003933597608
1763	0.003932681729
1764	0.003930187168
1765	0.003926952679
1766	0.003925687491
1767	0.00392276112
1768	0.003920695929
1769	0.00391927237
1770	0.003916483424
1771	0.003916511995
1772	0.003914438787
1773	0.0039111431
1774	0.003908987515
1775	0.003906776559
1776	0.003904232717
1777	0.003901910139
1778	0.003898485094
1779	0.003894958297
1780	0.00389337124
1781	0.00389112291
1782	0.003886132166
1783	0.003883362732
1784	0.00388067168
1785	0.003876984075
1786	0.003875077363
1787	0.003872225546
1788	0.003869836076
1789	0.003867067743
1790	0.003864531657
1791	0.003861647372
1792	0.003860827304
1793	0.00385851656
1794	0.00385715433
1795	0.00385395085
1796	0.003853963411
1797	0.003852142873
1798	0.003847517354
1799	0.00384479108
1800	0.003842431369
1801	0.003840466734
1802	0.003838167557
1803	0.003835970157
1804	0.003832987864
1805	0.003829971614
1806	0.003828201064
1807	0.003826265098
1808	0.003824560489
1809	0.00382115145
1810	0.003819176941
1811	0.00381730301
1812	0.003814138761
1813	0.003812338911
1814	0.003812342549
1815	0.003810219967
1816	0.003806926248
1817	0.003804468665
1818	0.003802462954
1819	0.003800803607
1820	0.003798410479
1821	0.00379712608
1822	0.003795123626
1823	0.003792641713
1824	0.003792619054
1825	0.003790455028
1826	0.00378836395
1827	0.003785895932
1828	0.003782160297
1829	0.003779544699
1830	0.003777562198
1831	0.003775456343
1832	0.003771854913
1833	0.003769387264
1834	0.003766290451
1835	0.003763203088
1836	0.003761420434
1837	0.003758461353
1838	0.003756502283
1839	0.003754555783
1840	0.003750820003
1841	0.003747921175
1842	0.003745993788
1843	0.003744294463
1844	0.003742116628
1845	0.003742052837
1846	0.003740183922
1847	0.00373795455
1848	0.003735416371
1849	0.003733428459
1850	0.003732058045
1851	0.003728554827
1852	0.003725871095
1853	0.003723536414
1854	0.003721543051
1855	0.00371889425
1856	0.003718599373
1857	0.003715274702
1858	0.003712920518
1859	0.003710988261
1860	0.003709011815
1861	0.003706989914
1862	0.003705140236
1863	0.003703445602
1864	0.003700793765
1865	0.00369820242
1866	0.003696846212
1867	0.003694920524
1868	0.003693893003
1869	0.003690109606
1870	0.003687804875
1871	0.003685655548
1872	0.003685621558
1873	0.003683834483
1874	0.00368092617
1875	0.003678563505
1876	0.003675790319
1877	0.003672726033
1878	0.003670950422
1879	0.003668669582
1880	0.003667065676
1881	0.003664971027
1882	0.003661557766
1883	0.003659819872
1884	0.003657647505
1885	0.003655743281
1886	0.003655777024
1887	0.003653475155
1888	0.003651405473
1889	0.003648901566
1890	0.003646019182
1891	0.003643102397
1892	0.003640268366
1893	0.003638091118
1894	0.003635679021
1895	0.003633765594
1896	0.003631146394
1897	0.003628582634
1898	0.003626080247
1899	0.003622527937
1900	0.003620682084
1901	0.003619051165
1902	0.003617055899
1903	0.003614513967
1904	0.003612543208
1905	0.003610831256
1906	0.003609479594
1907	0.003607824424
1908	0.003605595386
1909	0.003603144834
1910	0.003601317667
1911	0.003598943287
1912	0.003597262862
1913	0.003594816137
1914	0.003592509024
1915	0.00358997467
1916	0.003587668238
1917	0.003587671686
1918	0.003585528417
1919	0.003585462655
1920	0.00358316239
1921	0.0035807583
1922	0.003578813481
1923	0.003576549846
1924	0.003574467874
1925	0.003571679152
1926	0.003569467624
1927	0.003567385054
1928	0.003565880922
1929	0.003565741953
1930	0.003564433776
1931	0.003562916186
1932	0.00356108566
1933	0.003557852086
1934	0.003555721892
1935	0.003552710097
1936	0.003550629051
1937	0.003550564027
1938	0.00354821674
1939	0.003547020707
1940	0.003544922308
1941	0.003542988438
1942	0.003540864849
1943	0.003538295325
1944	0.003536814624
1945	0.003535293474
1946	0.003532796607
1947	0.003530985397
1948	0.003530198579
1949	0.00352889817
1950	0.003527077742
1951	0.003526020431
1952	0.003524813561
1953	0.003522059557
1954	0.003519611949
1955	0.003517396692
1956	0.003515728894
1957	0.003513955311
1958	0.003513912397
1959	0.003512336626
1960	0.003510147712
1961	0.003510104363
1962	0.003508477797
1963	0.003506808611
1964	0.003504517069
1965	0.003502224526
1966	0.003500038916
1967	0.003497379153
1968	0.003495124411
1969	0.003493596309
1970	0.003491638919
1971	0.003489653818
1972	0.003487907875
1973	0.003486150233
1974	0.003483873894
1975	0.003481766313
1976	0.003479663181
1977	0.003478948877
1978	0.003476991051
1979	0.003475640183
1980	0.003473132245
1981	0.003471074597
1982	0.003469024451
1983	0.003467564878
1984	0.003467494436
1985	0.00346593221
1986	0.003463519041
1987	0.003461642534
1988	0.003459176343
1989	0.003457356981
1990	0.003454909141
1991	0.003452304273
1992	0.003449905837
1993	0.003447577338
1994	0.003445797281
1995	0.003443887358
1996	0.003442101223
1997	0.003441752327
1998	0.003440479629
1999	0.003438489144
2000	0.003437105843
2001	0.003435453283
2002	0.003432492377
2003	0.003429637413
2004	0.003427875595
2005	0.003426269506
2006	0.003424846271
2007	0.003423606642
2008	0.003420864594
2009	0.003418777526
2010	0.003418589487
2011	0.003416975807
2012	0.003414469032
2013	0.003414499024
2014	0.003412155781
2015	0.003410002738
2016	0.003408295521
2017	0.003407013316
2018	0.003407006912
2019	0.003405270788
2020	0.00340289368
2021	0.003399613645
2022	0.003397849612
2023	0.003395166036
2024	0.003393819951
2025	0.003391337848
2026	0.003388390298
2027	0.00338596777
2028	0.00338375688
2029	0.003381156441
2030	0.003381120862
2031	0.003379482999
2032	0.003377393468
2033	0.003375692799
2034	0.003373586687
2035	0.00337174145
2036	0.003368795926
2037	0.003366865381
2038	0.003366139859
2039	0.003364493859
2040	0.003362301539
2041	0.00336025257
2042	0.003360258234
2043	0.003360131636
2044	0.00335865061
2045	0.003358639527
2046	0.003356872569
2047	0.003354617032
2048	0.003352533667
2049	0.00335251347
2050	0.003351022471
2051	0.003348450054
2052	0.003346873689
2053	0.003344910789
2054	0.003343193361
2055	0.003341407494
2056	0.003338940171
2057	0.003337536855
2058	0.00333649093
2059	0.003336011932
2060	0.003333925087
2061	0.00333208753
2062	0.00332874782
2063	0.003326507485
2064	0.003324338746
2065	0.003322190738
2066	0.003320395021
2067	0.003318337462
2068	0.003316423453
2069	0.003314894455
2070	0.003313442415
2071	0.003311090404
2072	0.003309048743
2073	0.003307222807
2074	0.00330624204
2075	0.003304510707
2076	0.003302965678
2077	0.003300346075
2078	0.003298453203
2079	0.003297407827
2080	0.003295595551
2081	0.003294115892
2082	0.00329410801
2083	0.00329250726
2084	0.003290710008
2085	0.003288169141
2086	0.003286484728
2087	0.003283624861
2088	0.003281916435
2089	0.003279364306
2090	0.003276874682
2091	0.003274929405
2092	0.003272946902
2093	0.003271085511
2094	0.003270705492
2095	0.003269172174
2096	0.003267737823
2097	0.003266544935
2098	0.0032665639
2099	0.00326487146
2100	0.003263251162
2101	0.003261230764
2102	0.00325906116
2103	0.003257488479
2104	0.003255371318
2105	0.003252696642
2106	0.003250593339
2107	0.003249893107
2108	0.003247682049
2109	0.003245575366
2110	0.003243735013
2111	0.00324069486
2112	0.003238989891
2113	0.003236559041
2114	0.003234986192
2115	0.003234108434
2116	0.003232472978
2117	0.003232464604
2118	0.003230661991
2119	0.003229188768
2120	0.003227777324
2121	0.003225848066
2122	0.003223021381
2123	0.003221048629
2124	0.003219507776
2125	0.003217377938
2126	0.003215068423
2127	0.003213449001
2128	0.003211531476
2129	0.003208827818
2130	0.003208172167
2131	0.003206342461
2132	0.003205180362
2133	0.003203561352
2134	0.00320245204
2135	0.003199896107
2136	0.003198298995
2137	0.003196715365
2138	0.003194954162
2139	0.00319300333
2140	0.003190937085
2141	0.003189601546
2142	0.003189586768
2143	0.003188270393
2144	0.003187294474
2145	0.003185392622
2146	0.003184146376
2147	0.003181747378
2148	0.003179814985
2149	0.00317974011
2150	0.003179785238
2151	0.00317779661
2152	0.003175995797
2153	0.003174122516
2154	0.003172749537
2155	0.003171731746
2156	0.00317171549
2157	0.003169833177
2158	0.003168184612
2159	0.003167003626
2160	0.003165947301
2161	0.003163540982
2162	0.003161903992
2163	0.003160027756
2164	0.003157677594
2165	0.003156083641
2166	0.00315450752
2167	0.00315157038
2168	0.003148741184
2169	0.003147754506
2170	0.003146449227
2171	0.003144522701
2172	0.003143673234
2173	0.003142131059
2174	0.00314064785
2175	0.003138293132
2176	0.003135980163
2177	0.003135879369
2178	0.003133912317
2179	0.003131245907
2180	0.003129656387
2181	0.003127940604
2182	0.003126049053
2183	0.003124715124
2184	0.003122535491
2185	0.003121310271
2186	0.00311998492
2187	0.003118663531
2188	0.003116022992
2189	0.003115149119
2190	0.003113334323
2191	0.003111354372
2192	0.003108738944
2193	0.003107057072
2194	0.003106432018
2195	0.003105382265
2196	0.003103221854
2197	0.003101729846
2198	0.003100477791
2199	0.003098984608
2200	0.00309714377
2201	0.003095526092
2202	0.003094521232
2203	0.003093409925
2204	0.003091669637
2205	0.00309003894
2206	0.003089364346
2207	0.003087777222
2208	0.003087745013
2209	0.003085026869
2210	0.003082835852
2211	0.003081419615
2212	0.003079966556
2213	0.003078611526
2214	0.003077315473
2215	0.003075917496
2216	0.003074500868
2217	0.003073586109
2218	0.003071878732
2219	0.003069728465
2220	0.003068269382
2221	0.003066076852
2222	0.003064904576
2223	0.003063250535
2224	0.003063169256
2225	0.003063101031
2226	0.003061045334
2227	0.003058306064
2228	0.003056565439
2229	0.003054902701
2230	0.003052541533
2231	0.003051042764
2232	0.00304977481
2233	0.00304841575
2234	0.003046739441
2235	0.003044606089
2236	0.003042749645
2237	0.003041435197
2238	0.003040232425
2239	0.003036839954
2240	0.003035346055
2241	0.003033917437
2242	0.00303392852
2243	0.003032219277
2244	0.003030581607
2245	0.003029186708
2246	0.003027981529
2247	0.003027214852
2248	0.003027206971
2249	0.003025374229
2250	0.003024098428
2251	0.003021243877
2252	0.003019467101
2253	0.003017980332
2254	0.003016582378
2255	0.003015736315
2256	0.003014307998
2257	0.003014240266
2258	0.003014086384
2259	0.003012740075
2260	0.003011890181
2261	0.0030119488
2262	0.003009579641
2263	0.003008425804
2264	0.003006684484
2265	0.003005011871
2266	0.003003449756
2267	0.00300195878
2268	0.003000134747
2269	0.002998746376
2270	0.002997523474
2271	0.002996008583
2272	0.002994879801
2273	0.002993688447
2274	0.00299233541
2275	0.002990674743
2276	0.002989394731
2277	0.002987153591
2278	0.002986083517
2279	0.002984782592
2280	0.002983933651
2281	0.002982617747
2282	0.002981998269
2283	0.002981930783
2284	0.002980303612
2285	0.002977033003
2286	0.002975600901
2287	0.002974421123
2288	0.002972364483
2289	0.002970833761
2290	0.002968773841
2291	0.002967225979
2292	0.002965930586
2293	0.002964667527
2294	0.00296327172
2295	0.002962129548
2296	0.002960513685
2297	0.002959298128
2298	0.002957030363
2299	0.002956998344
2300	0.002957016436
2301	0.002955406294
2302	0.002954127471
2303	0.002953268678
2304	0.002951428187
2305	0.002951355283
2306	0.002950520291
2307	0.002948865054
2308	0.002947306052
2309	0.002944930432
2310	0.002943157787
2311	0.00294104908
2312	0.002939327307
2313	0.002939251201
2314	0.00293851399
2315	0.002938476664
2316	0.002938462379
2317	0.002938068355
2318	0.002935722794
2319	0.002934118385
2320	0.002934100349
2321	0.002932748855
2322	0.002931116476
2323	0.002929310281
2324	0.00292825382
2325	0.002927534814
2326	0.002926398801
2327	0.002925136234
2328	0.00292333663
2329	0.002922017425
2330	0.002920914414
2331	0.002919133027
2332	0.00291910618
2333	0.002918391171
2334	0.002916472963
2335	0.002915205423
2336	0.002913273995
2337	0.002912454856
2338	0.00291139636
2339	0.002909820756
2340	0.002908221697
2341	0.002908223421
2342	0.002905858201
2343	0.002903933094
2344	0.00290273246
2345	0.002901695805
2346	0.002899909166
2347	0.00289825762
2348	0.00289640334
2349	0.002895167015
2350	0.002895161842
2351	0.002893474718
2352	0.002891451082
2353	0.002890143486
2354	0.002888754869
2355	0.002888753638
2356	0.002887694279
2357	0.002887686397
2358	0.002886193461
2359	0.002884960449
2360	0.002883482759
2361	0.002882866192
2362	0.002881518415
2363	0.00287990862
2364	0.002878414238
2365	0.002878400445
2366	0.002876899022
2367	0.002876888431
2368	0.002875125057
2369	0.002873700087
2370	0.002872226105
2371	0.002872187189
2372	0.00287082272
2373	0.002870085846
2374	0.002868738035
2375	0.002868731631
2376	0.002868567237
2377	0.002867260458
2378	0.002865276532
2379	0.002864177575
2380	0.002863959734
2381	0.002862284868
2382	0.0028611622
2383	0.00286118018
2384	0.002859818285
2385	0.002858238897
2386	0.002856757503
2387	0.002856733859
2388	0.002855053364
2389	0.00285310081
2390	0.002851973271
2391	0.002851933863
2392	0.002850620558
2393	0.002850693463
2394	0.00284904717
2395	0.002848967369
2396	0.002849012688
2397	0.002847891373
2398	0.002846548412
2399	0.002844844912
2400	0.002843436713
2401	0.002841787376
2402	0.002841715949
2403	0.002840152872
2404	0.002839691441
2405	0.002839313681
2406	0.002837839464
2407	0.002837877641
2408	0.002836751032
2409	0.002835608636
2410	0.002834070256
2411	0.002832957282
2412	0.002831475776
2413	0.002830174303
2414	0.002828929402
2415	0.002827819261
2416	0.00282782843
2417	0.002827767784
2418	0.002826662647
2419	0.002825380576
2420	0.002825415551
2421	0.002823871686
2422	0.002822144497
2423	0.002821306472
2424	0.002820043288
2425	0.002818310287
2426	0.002816933493
2427	0.002816944823
2428	0.002815493185
2429	0.002814635222
2430	0.002813437867
2431	0.002812163319
2432	0.002810798109
2433	0.002808980516
2434	0.002807829779
2435	0.002806154634
2436	0.00280606104
2437	0.00280482927
2438	0.002804848974
2439	0.002803510242
2440	0.002802133424
2441	0.002801771967
2442	0.002800126301
2443	0.002798809693
2444	0.00279681679
2445	0.002796869196
2446	0.002795105115
2447	0.002793535311
2448	0.002793510189
2449	0.002792399756
2450	0.002792364288
2451	0.002791348882
2452	0.002790150354
2453	0.002788831258
2454	0.002787657057
2455	0.002786172606
2456	0.002785158263
2457	0.002784027667
2458	0.002783985494
2459	0.002782166398
2460	0.002780480696
2461	0.00277855246
2462	0.002778436508
2463	0.002776508314
2464	0.002774850223
2465	0.002773461292
2466	0.002772639142
2467	0.002769862869
2468	0.002768463167
2469	0.002767022637
2470	0.002765721309
2471	0.002764934323
2472	0.002764458707
2473	0.002763588283
2474	0.002762281177
2475	0.002761106706
2476	0.00275983319
2477	0.002759793782
2478	0.002758869169
2479	0.002757791584
2480	0.002756944009
2481	0.002755930081
2482	0.002755599053
2483	0.002754603969
2484	0.002753764119
2485	0.002752227866
2486	0.002751328816
2487	0.002750103799
2488	0.00274944152
2489	0.002747946321
2490	0.002746115662
2491	0.002744522918
2492	0.002743175377
2493	0.002741656063
2494	0.00274146236
2495	0.002740478917
2496	0.002740350157
2497	0.002739018379
2498	0.002737784393
2499	0.002736956633
2500	0.002735196909
2501	0.002733669926
2502	0.002733119613
2503	0.002732199862
2504	0.002730871375
2505	0.002730294976
2506	0.002728948653
2507	0.002727661076
2508	0.002726489326
2509	0.002724243304
2510	0.002723187505
2511	0.002721504066
2512	0.002719989433
2513	0.002718813215
2514	0.002717411991
2515	0.002715996002
2516	0.002714976162
2517	0.002714260257
2518	0.002712538128
2519	0.002712495518
2520	0.002711094663
2521	0.002711115845
2522	0.00271004838
2523	0.002709205933
2524	0.002708116525
2525	0.002706551287
2526	0.002705013658
2527	0.002703485991
2528	0.002702342914
2529	0.002701398298
2530	0.002699925097
2531	0.002698812916
2532	0.00269763943
2533	0.002696353632
2534	0.002694562929
2535	0.002692949081
2536	0.002691507217
2537	0.002690069755
2538	0.002688327953
2539	0.002687566854
2540	0.002686317619
2541	0.002686299886
2542	0.002685076412
2543	0.00268393601
2544	0.002682763262
2545	0.002681427443
2546	0.002681439019
2547	0.002680307472
2548	0.002679589933
2549	0.002678224579
2550	0.002678237633
2551	0.002678203397
2552	0.00267707075
2553	0.002676253314
2554	0.002676216615
2555	0.002674903691
2556	0.002674138168
2557	0.002673428353
2558	0.002672254195
2559	0.002672208137
2560	0.002670641087
2561	0.002669631369
2562	0.002668339334
2563	0.002667005372
2564	0.002666474953
2565	0.002665106366
2566	0.002663521356
2567	0.002661814707
2568	0.002660797734
2569	0.002659209805
2570	0.002657996665
2571	0.002656603132
2572	0.002656604117
2573	0.002655211345
2574	0.002653633791
2575	0.002652615373
2576	0.002651620813
2577	0.002651595444
2578	0.002650149138
2579	0.002650140025
2580	0.002649361984
2581	0.002648516055
2582	0.002647486913
2583	0.002646487663
2584	0.002646459585
2585	0.002645084658
2586	0.002645084412
2587	0.002644054575
2588	0.00264252916
2589	0.002641297771
2590	0.002639754678
2591	0.002638528396
2592	0.002637990341
2593	0.002636511499
2594	0.002635988145
2595	0.002634716746
2596	0.002634710834
2597	0.002633325373
2598	0.002631260606
2599	0.002629991422
2600	0.002629903492
2601	0.002628924864
2602	0.002627434949
2603	0.002625271282
2604	0.002623544415
2605	0.002623513683
2606	0.002621859565
2607	0.002621725276
2608	0.002621686607
2609	0.002620741901
2610	0.002619788093
2611	0.002618135396
2612	0.002617613161
2613	0.002617613161
2614	0.002617607496
2615	0.002616443616
2616	0.002616021099
2617	0.002614974547
2618	0.002613945194
2619	0.002613911697
2620	0.002613003263
2621	0.002611776834
2622	0.002610840446
2623	0.0026097474
2624	0.002608762311
2625	0.002608069357
2626	0.00260748595
2627	0.002607513782
2628	0.002606792078
2629	0.002605857582
2630	0.002604736513
2631	0.002604771487
2632	0.002603910802
2633	0.002602259641
2634	0.002602234082
2635	0.002600707201
2636	0.0025997514
2637	0.002598161476
2638	0.002596791957
2639	0.002595492073
2640	0.002595449217
2641	0.002594324991
2642	0.002592700967
2643	0.002591454553
2644	0.002590934501
2645	0.002590824897
2646	0.002589533387
2647	0.002589526245
2648	0.002588995188
2649	0.002588469561
2650	0.002587576723
2651	0.002587517857
2652	0.002587512439
2653	0.002586427429
2654	0.002585502383
2655	0.002583651739
2656	0.002582659753
2657	0.002581579449
2658	0.00258151418
2659	0.002580082896
2660	0.002580105063
2661	0.002580072854
2662	0.002579143295
2663	0.002578160637
2664	0.002577319253
2665	0.002576139509
2666	0.002575680328
2667	0.002574686642
2668	0.002573586946
2669	0.002572419148
2670	0.002570015158
2671	0.002568642493
2672	0.002568658257
2673	0.002568658257
2674	0.002567619609
2675	0.002566535731
2676	0.002565441634
2677	0.002563718741
2678	0.002562567367
2679	0.002562075697
2680	0.002562088504
2681	0.002560907999
2682	0.002560853264
2683	0.002559247601
2684	0.002558148498
2685	0.002557049753
2686	0.002557060344
2687	0.002556121974
2688	0.002554755254
2689	0.002553985724
2690	0.002553068726
2691	0.002552282458
2692	0.002551198087
2693	0.002549926978
2694	0.002549185895
2695	0.002547228568
2696	0.002546272957
2697	0.002546198272
2698	0.002544823088
2699	0.002543870543
2700	0.002542803751
2701	0.002541663662
2702	0.0025405037
2703	0.002540514291
2704	0.00254049237
2705	0.002539509666
2706	0.002538055454
2707	0.002537111811
2708	0.002537054972
2709	0.002536681201
2710	0.002535610399
2711	0.00253332685
2712	0.002532182888
2713	0.002531118793
2714	0.002530085216
2715	0.002530085216
2716	0.002529133266
2717	0.002529112577
2718	0.002529112577
2719	0.00252805061
2720	0.002527148515
2721	0.00252623351
2722	0.002525456006
2723	0.002525511613
2724	0.002524990611
2725	0.002524982729
2726	0.002523565372
2727	0.002523557491
2728	0.002523527307
2729	0.002523180517
2730	0.002521184278
2731	0.002521031683
2732	0.002520036004
2733	0.002518570439
2734	0.002517374272
2735	0.00251618883
2736	0.002514954968
2737	0.002513970271
2738	0.002513148356
2739	0.002512341477
2740	0.002510895315
2741	0.00251003688
2742	0.002508983264
2743	0.002507671849
2744	0.002506793465
2745	0.002505705781
2746	0.002504970565
2747	0.002503741427
2748	0.002503695615
2749	0.002502878256
2750	0.002502197841
2751	0.002501208991
2752	0.002499125382
2753	0.002497704668
2754	0.002496158832
2755	0.002494925809
2756	0.002494967243
2757	0.002493953416
2758	0.002493098944
2759	0.00249238941
2760	0.002490970832
2761	0.002490251301
2762	0.0024879579
2763	0.002487709876
2764	0.002486489179
2765	0.00248647982
2766	0.002485671933
2767	0.002484331232
2768	0.002484036276
2769	0.002484045389
2770	0.002483095935
2771	0.002481662468
2772	0.002481633405
2773	0.002481442388
2774	0.002481417266
2775	0.002481429334
2776	0.002480776393
2777	0.002480008318
2778	0.002479246702
2779	0.002478307671
2780	0.002478324912
2781	0.002478271958
2782	0.002477490369
2783	0.002477483965
2784	0.002476313021
2785	0.002474539959
2786	0.002474516315
2787	0.002473784423
2788	0.002473810531
2789	0.002472879293
2790	0.002472889145
2791	0.002472913282
2792	0.002472878745
2793	0.002472865691
2794	0.002471424981
2795	0.002471395671
2796	0.002470667329
2797	0.002469549731
2798	0.002468474609
2799	0.002467062861
2800	0.002467103747
2801	0.002467075781
2802	0.002467085141
2803	0.00246621822
2804	0.002465905721
2805	0.002465071536
2806	0.002463654817
2807	0.002463639546
2808	0.002463205319
2809	0.002461730879
2810	0.002460690841
2811	0.002459107479
2812	0.00245825293
2813	0.002457565517
2814	0.002456066311
2815	0.00245497865
2816	0.002454708291
2817	0.002454661986
2818	0.002453364857
2819	0.00245315895
2820	0.002452430999
2821	0.002452372267
2822	0.002451285435
2823	0.002450599019
2824	0.002449306702
2825	0.00244928749
2826	0.002448106381
2827	0.002447270057
2828	0.002446129933
2829	0.002445151653
2830	0.002445177268
2831	0.002445198943
2832	0.002444491927
2833	0.002444419459
2834	0.002443484749
2835	0.002442486417
2836	0.002441895823
2837	0.002441885971
2838	0.002441846563
2839	0.002440826354
2840	0.00244045266
2841	0.002439523101
2842	0.002439527781
2843	0.002438639645
2844	0.002438624128
2845	0.002437517905
2846	0.002436545546
2847	0.002436519684
2848	0.002435305043
2849	0.002434528683
2850	0.002434528683
2851	0.002433232014
2852	0.00243201574
2853	0.002432010321
2854	0.002431408364
2855	0.002430685641
2856	0.002429609713
2857	0.002428889834
2858	0.002428933921
2859	0.002428881706
2860	0.002428867476
2861	0.002427684094
2862	0.002427684094
2863	0.002426220109
2864	0.002426191538
2865	0.002425591932
2866	0.002425591932
2867	0.002425592178
2868	0.002424126692
2869	0.002424135313
2870	0.002423473728
2871	0.002422381735
2872	0.002421832408
2873	0.002421174652
2874	0.002421131303
2875	0.002421152731
2876	0.002421141401
2877	0.002420070521
2878	0.002419408735
2879	0.002418209612
2880	0.002418209612
2881	0.002418001242
2882	0.002417954938
2883	0.002417061194
2884	0.002416193455
2885	0.002415297415
2886	0.0024138721
2887	0.00241311082
2888	0.002412324608
2889	0.00241141248
2890	0.002410411696
2891	0.002410400557
2892	0.002409731941
2893	0.002409702385
2894	0.002409688593
2895	0.002409071398
2896	0.002408996959
2897	0.002408149487
2898	0.002406823473
