iter	Passed	Remaining
3274	5786	7465
3275	5788	7463
3276	5790	7461
3277	5791	7459
3278	5793	7457
3279	5794	7455
3280	5796	7453
3281	5797	7451
3282	5799	7449
3283	5800	7446
3284	5802	7444
3285	5803	7442
3286	5804	7440
3287	5806	7438
3288	5807	7435
3289	5809	7434
3290	5811	7432
3291	5812	7430
3292	5814	7428
3293	5815	7426
3294	5817	7424
3295	5818	7421
3296	5820	7419
3297	5821	7417
3298	5823	7415
3299	5825	7413
3300	5826	7411
3301	5828	7409
3302	5829	7407
3303	5831	7405
3304	5832	7403
3305	5834	7401
3306	5835	7398
3307	5837	7396
3308	5838	7394
3309	5840	7392
3310	5841	7390
3311	5842	7388
3312	5844	7386
3313	5845	7383
3314	5847	7381
3315	5848	7379
3316	5850	7377
3317	5851	7375
3318	5853	7373
3319	5855	7371
3320	5856	7369
3321	5857	7367
3322	5859	7365
3323	5861	7363
3324	5862	7361
3325	5864	7359
3326	5865	7357
3327	5866	7354
3328	5868	7353
3329	5870	7351
3330	5873	7350
3331	5875	7349
3332	5877	7348
3333	5879	7346
3334	5881	7345
3335	5883	7344
3336	5885	7342
3337	5887	7340
3338	5889	7338
3339	5890	7337
3340	5892	7335
3341	5894	7333
3342	5895	7331
3343	5898	7330
3344	5900	7329
3345	5902	7327
3346	5904	7325
3347	5905	7323
3348	5907	7322
3349	5909	7320
3350	5911	7319
3351	5912	7317
3352	5914	7314
3353	5915	7312
3354	5916	7310
3355	5918	7307
3356	5919	7305
3357	5921	7303
3358	5922	7301
3359	5924	7299
3360	5925	7297
3361	5927	7295
3362	5928	7293
3363	5930	7291
3364	5931	7289
3365	5933	7286
3366	5934	7284
3367	5936	7282
3368	5937	7280
3369	5939	7278
3370	5941	7276
3371	5942	7274
3372	5943	7272
3373	5945	7270
3374	5947	7268
3375	5948	7266
3376	5950	7264
3377	5951	7262
3378	5953	7260
3379	5954	7258
3380	5956	7256
3381	5957	7253
3382	5958	7251
3383	5960	7249
3384	5961	7247
3385	5963	7245
3386	5964	7243
3387	5966	7241
3388	5967	7238
3389	5968	7236
3390	5970	7234
3391	5972	7232
3392	5973	7230
3393	5975	7228
3394	5976	7226
3395	5978	7224
3396	5979	7222
3397	5981	7220
3398	5982	7218
3399	5984	7216
3400	5985	7213
3401	5986	7211
3402	5988	7209
3403	5989	7207
3404	5991	7205
3405	5992	7203
3406	5994	7201
3407	5995	7198
3408	5997	7197
3409	5998	7195
3410	6000	7193
3411	6001	7190
3412	6003	7188
3413	6004	7186
3414	6006	7184
3415	6007	7182
3416	6009	7180
3417	6010	7178
3418	6012	7176
3419	6013	7174
3420	6015	7172
3421	6017	7170
3422	6018	7168
3423	6020	7167
3424	6022	7165
3425	6023	7163
3426	6025	7161
3427	6026	7159
3428	6028	7157
3429	6030	7155
3430	6032	7154
3431	6033	7151
3432	6035	7149
3433	6037	7148
3434	6038	7146
3435	6040	7144
3436	6041	7142
3437	6043	7140
3438	6045	7138
3439	6046	7136
3440	6048	7134
3441	6049	7132
3442	6051	7130
3443	6053	7128
3444	6055	7127
3445	6056	7125
3446	6058	7123
3447	6059	7121
3448	6061	7119
3449	6063	7117
3450	6064	7115
3451	6066	7114
3452	6068	7112
3453	6070	7110
3454	6071	7108
3455	6073	7107
3456	6075	7105
3457	6077	7103
3458	6078	7101
3459	6080	7099
3460	6081	7097
3461	6083	7095
3462	6085	7093
3463	6086	7091
3464	6088	7090
3465	6090	7088
3466	6092	7086
3467	6093	7085
3468	6095	7083
3469	6097	7081
3470	6098	7079
3471	6100	7077
3472	6101	7075
3473	6103	7073
3474	6105	7071
3475	6107	7069
3476	6108	7067
3477	6110	7066
3478	6112	7064
3479	6113	7062
3480	6115	7060
3481	6117	7058
3482	6119	7057
3483	6120	7055
3484	6122	7053
3485	6124	7051
3486	6126	7050
3487	6127	7048
3488	6129	7046
3489	6130	7044
3490	6132	7042
3491	6134	7040
3492	6135	7038
3493	6137	7036
3494	6138	7034
3495	6140	7033
3496	6142	7031
3497	6144	7029
3498	6146	7027
3499	6147	7026
3500	6149	7024
3501	6151	7022
3502	6152	7020
3503	6154	7018
3504	6155	7016
3505	6157	7014
3506	6158	7012
3507	6160	7010
3508	6162	7009
3509	6164	7007
3510	6165	7005
3511	6167	7003
3512	6169	7001
3513	6171	7000
3514	6173	6998
3515	6174	6996
3516	6176	6994
3517	6177	6992
3518	6179	6990
3519	6181	6988
3520	6182	6987
3521	6184	6985
3522	6185	6982
3523	6187	6981
3524	6189	6979
3525	6191	6978
3526	6193	6976
3527	6194	6974
3528	6196	6972
3529	6198	6970
3530	6199	6968
3531	6201	6966
3532	6203	6965
3533	6205	6963
3534	6207	6962
3535	6209	6961
3536	6210	6959
3537	6212	6956
3538	6214	6955
3539	6216	6953
3540	6217	6951
3541	6219	6949
3542	6220	6947
3543	6222	6945
3544	6224	6943
3545	6225	6942
3546	6227	6940
3547	6229	6938
3548	6230	6936
3549	6232	6934
3550	6233	6932
3551	6236	6931
3552	6238	6930
3553	6239	6928
3554	6241	6925
3555	6243	6924
3556	6245	6922
3557	6246	6920
3558	6248	6919
3559	6250	6917
3560	6252	6916
3561	6254	6914
3562	6256	6912
3563	6257	6910
3564	6259	6909
3565	6261	6907
3566	6263	6905
3567	6265	6904
3568	6266	6902
3569	6268	6900
3570	6270	6898
3571	6272	6897
3572	6273	6895
3573	6275	6893
3574	6277	6891
3575	6279	6890
3576	6281	6888
3577	6283	6887
3578	6284	6885
3579	6286	6883
3580	6287	6881
3581	6289	6879
3582	6291	6877
3583	6292	6875
3584	6294	6873
3585	6296	6872
3586	6297	6870
3587	6299	6868
3588	6301	6867
3589	6303	6865
3590	6304	6863
3591	6306	6861
3592	6308	6860
3593	6310	6858
3594	6312	6856
3595	6314	6854
3596	6315	6853
3597	6317	6851
3598	6319	6849
3599	6320	6847
3600	6322	6845
3601	6324	6844
3602	6325	6842
3603	6327	6840
3604	6329	6838
3605	6331	6836
3606	6332	6834
3607	6334	6832
3608	6335	6830
3609	6337	6829
3610	6339	6827
3611	6341	6825
3612	6342	6823
3613	6344	6821
3614	6346	6820
3615	6348	6818
3616	6349	6816
3617	6351	6814
3618	6353	6813
3619	6355	6811
3620	6356	6809
3621	6359	6808
3622	6360	6806
3623	6362	6805
3624	6364	6803
3625	6366	6801
3626	6368	6800
3627	6369	6798
3628	6371	6796
3629	6373	6794
3630	6374	6792
3631	6376	6790
3632	6378	6788
3633	6379	6786
3634	6381	6785
3635	6383	6783
3636	6385	6782
3637	6387	6780
3638	6389	6778
3639	6391	6777
3640	6392	6775
3641	6394	6773
3642	6396	6772
3643	6398	6770
3644	6400	6768
3645	6402	6767
3646	6404	6765
3647	6405	6763
3648	6406	6761
3649	6408	6759
3650	6410	6757
3651	6412	6756
3652	6413	6754
3653	6415	6752
3654	6417	6750
3655	6418	6748
3656	6420	6746
3657	6421	6744
3658	6423	6743
3659	6425	6741
3660	6427	6739
3661	6429	6738
3662	6431	6736
3663	6432	6734
3664	6434	6733
3665	6435	6730
3666	6437	6729
3667	6439	6727
3668	6441	6725
3669	6443	6724
3670	6444	6722
3671	6446	6720
3672	6448	6718
3673	6449	6716
3674	6451	6714
3675	6453	6712
3676	6455	6712
3677	6457	6710
3678	6459	6708
3679	6460	6706
3680	6462	6704
3681	6463	6702
3682	6465	6700
3683	6466	6698
3684	6468	6696
3685	6469	6694
3686	6471	6692
3687	6473	6691
3688	6475	6689
3689	6476	6687
3690	6478	6685
3691	6480	6684
3692	6482	6682
3693	6484	6681
3694	6486	6679
3695	6487	6677
3696	6488	6675
3697	6490	6673
3698	6492	6671
3699	6493	6669
3700	6495	6667
3701	6496	6665
3702	6498	6663
3703	6500	6661
3704	6502	6660
3705	6504	6658
3706	6506	6657
3707	6508	6655
3708	6509	6653
3709	6511	6651
3710	6513	6650
3711	6515	6648
3712	6516	6646
3713	6518	6644
3714	6520	6642
3715	6521	6641
3716	6523	6639
3717	6524	6637
3718	6526	6635
3719	6528	6633
3720	6529	6631
3721	6531	6629
3722	6533	6627
3723	6534	6626
3724	6536	6624
3725	6537	6622
3726	6539	6620
3727	6541	6618
3728	6543	6617
3729	6545	6615
3730	6547	6614
3731	6548	6611
3732	6550	6610
3733	6552	6608
3734	6553	6606
3735	6555	6604
3736	6557	6603
3737	6558	6600
3738	6560	6599
3739	6562	6597
3740	6564	6596
3741	6566	6594
3742	6568	6593
3743	6570	6591
3744	6571	6589
3745	6573	6587
3746	6575	6585
3747	6576	6583
3748	6578	6581
3749	6579	6579
3750	6581	6577
3751	6583	6576
3752	6584	6573
3753	6586	6571
3754	6587	6569
3755	6589	6568
3756	6590	6566
3757	6592	6564
3758	6594	6562
3759	6595	6560
3760	6597	6558
3761	6598	6556
3762	6600	6554
3763	6601	6552
3764	6603	6550
3765	6605	6549
3766	6606	6547
3767	6608	6545
3768	6610	6543
3769	6611	6541
3770	6613	6539
3771	6615	6538
3772	6616	6536
3773	6618	6534
3774	6620	6532
3775	6622	6530
3776	6623	6529
3777	6625	6527
3778	6627	6525
3779	6629	6523
3780	6630	6521
3781	6632	6520
3782	6633	6518
3783	6635	6516
3784	6637	6514
3785	6638	6512
3786	6640	6511
3787	6642	6509
3788	6644	6507
3789	6646	6505
3790	6647	6503
3791	6649	6502
3792	6651	6500
3793	6652	6498
3794	6654	6496
3795	6655	6494
3796	6657	6492
3797	6659	6490
3798	6660	6489
3799	6662	6487
3800	6664	6485
3801	6666	6483
3802	6667	6481
3803	6669	6479
3804	6670	6477
3805	6672	6476
3806	6674	6474
3807	6675	6472
3808	6677	6470
3809	6679	6468
3810	6680	6466
3811	6682	6464
3812	6684	6463
3813	6685	6461
3814	6687	6459
3815	6688	6457
3816	6690	6455
3817	6692	6453
3818	6693	6451
3819	6695	6449
3820	6696	6447
3821	6698	6445
3822	6699	6443
3823	6701	6441
3824	6703	6440
3825	6704	6438
3826	6706	6436
3827	6708	6435
3828	6710	6433
3829	6711	6431
3830	6713	6429
3831	6714	6427
3832	6716	6425
3833	6718	6423
3834	6719	6421
3835	6721	6420
3836	6723	6418
3837	6724	6416
3838	6726	6414
3839	6728	6412
3840	6729	6410
3841	6731	6408
3842	6732	6406
3843	6734	6404
3844	6736	6403
3845	6738	6401
3846	6739	6399
3847	6741	6397
3848	6742	6395
3849	6743	6393
3850	6745	6391
3851	6746	6389
3852	6748	6387
3853	6750	6386
3854	6751	6384
3855	6753	6382
3856	6755	6380
3857	6756	6378
3858	6758	6376
3859	6759	6374
3860	6761	6372
3861	6762	6370
3862	6764	6368
3863	6766	6366
3864	6767	6365
3865	6769	6363
3866	6770	6361
3867	6772	6359
3868	6774	6357
3869	6775	6355
3870	6777	6353
3871	6778	6351
3872	6780	6349
3873	6782	6348
3874	6784	6346
3875	6786	6344
3876	6787	6343
3877	6789	6340
3878	6790	6339
3879	6792	6337
3880	6794	6335
3881	6795	6333
3882	6797	6331
3883	6798	6329
3884	6800	6327
3885	6802	6325
3886	6803	6324
3887	6805	6322
3888	6807	6320
3889	6809	6318
3890	6810	6316
3891	6812	6314
3892	6813	6313
3893	6815	6311
3894	6816	6309
3895	6818	6307
3896	6819	6305
3897	6821	6303
3898	6823	6301
3899	6825	6300
3900	6826	6298
3901	6828	6296
3902	6830	6294
3903	6831	6292
3904	6833	6291
3905	6835	6289
3906	6837	6287
3907	6838	6285
3908	6840	6283
3909	6842	6282
3910	6844	6280
3911	6845	6278
3912	6847	6277
3913	6849	6275
3914	6850	6273
3915	6852	6271
3916	6854	6269
3917	6856	6268
3918	6857	6266
3919	6859	6264
3920	6861	6262
3921	6862	6260
3922	6864	6259
3923	6866	6257
3924	6867	6255
3925	6869	6253
3926	6871	6252
3927	6873	6250
3928	6875	6248
3929	6877	6247
3930	6879	6245
3931	6881	6244
3932	6882	6242
3933	6884	6240
3934	6886	6238
3935	6888	6237
3936	6890	6235
3937	6892	6234
3938	6894	6232
3939	6896	6231
3940	6898	6229
3941	6899	6227
3942	6901	6225
3943	6903	6224
3944	6904	6222
3945	6906	6220
3946	6907	6218
3947	6909	6216
3948	6911	6214
3949	6912	6212
3950	6914	6211
3951	6916	6209
3952	6918	6207
3953	6919	6205
3954	6921	6204
3955	6923	6202
3956	6925	6200
3957	6927	6199
3958	6928	6197
3959	6930	6195
3960	6931	6193
3961	6933	6191
3962	6935	6189
3963	6936	6187
3964	6938	6185
3965	6940	6184
3966	6941	6182
3967	6943	6180
3968	6945	6178
3969	6946	6176
3970	6948	6175
3971	6950	6173
3972	6951	6171
3973	6953	6169
3974	6954	6167
3975	6956	6165
3976	6958	6163
3977	6959	6161
3978	6961	6160
3979	6962	6157
3980	6964	6156
3981	6965	6154
3982	6967	6152
3983	6968	6150
3984	6970	6148
3985	6972	6146
3986	6974	6144
3987	6975	6143
3988	6977	6141
3989	6978	6139
3990	6980	6137
3991	6982	6135
3992	6983	6133
3993	6985	6131
3994	6987	6130
3995	6988	6128
3996	6990	6126
3997	6991	6124
3998	6993	6122
3999	6994	6120
4000	6996	6118
4001	6998	6116
4002	6999	6114
4003	7001	6112
4004	7002	6111
4005	7004	6109
4006	7005	6107
4007	7007	6105
4008	7009	6103
4009	7010	6101
4010	7012	6099
4011	7014	6098
4012	7016	6097
4013	7018	6095
4014	7020	6093
4015	7022	6092
4016	7023	6090
4017	7025	6088
4018	7026	6086
4019	7028	6084
4020	7030	6082
4021	7031	6080
4022	7033	6078
4023	7035	6076
4024	7036	6074
4025	7038	6073
4026	7039	6071
4027	7041	6069
4028	7042	6067
4029	7044	6065
4030	7046	6063
4031	7048	6062
4032	7049	6060
4033	7051	6058
4034	7053	6056
4035	7054	6055
4036	7056	6053
4037	7058	6051
4038	7059	6049
4039	7061	6047
4040	7063	6045
4041	7064	6043
4042	7066	6041
4043	7067	6040
4044	7069	6038
4045	7070	6036
4046	7072	6034
4047	7074	6032
4048	7075	6030
4049	7077	6029
4050	7079	6027
4051	7081	6025
4052	7082	6023
4053	7084	6021
4054	7085	6019
4055	7087	6018
4056	7089	6016
4057	7090	6014
4058	7092	6012
4059	7093	6010
4060	7095	6008
4061	7096	6006
4062	7098	6004
4063	7100	6003
4064	7101	6001
4065	7103	5999
4066	7104	5997
4067	7106	5995
4068	7107	5993
4069	7109	5991
4070	7111	5989
4071	7113	5988
4072	7114	5986
4073	7116	5984
4074	7117	5982
4075	7119	5980
4076	7120	5978
4077	7122	5976
4078	7124	5974
4079	7125	5972
4080	7127	5970
4081	7128	5969
4082	7130	5967
4083	7132	5965
4084	7133	5963
4085	7135	5961
4086	7136	5959
4087	7138	5957
4088	7139	5955
4089	7141	5953
4090	7142	5952
4091	7144	5950
4092	7146	5948
4093	7147	5946
4094	7149	5944
4095	7150	5942
4096	7152	5940
4097	7154	5939
4098	7155	5937
4099	7157	5935
4100	7160	5934
4101	7161	5932
4102	7163	5930
4103	7164	5928
4104	7166	5926
4105	7168	5925
4106	7169	5923
4107	7171	5921
4108	7173	5919
4109	7175	5918
4110	7176	5916
4111	7178	5914
4112	7180	5912
4113	7181	5910
4114	7183	5908
4115	7184	5906
4116	7185	5904
4117	7187	5902
4118	7188	5900
4119	7190	5898
4120	7192	5897
4121	7193	5895
4122	7194	5893
4123	7196	5891
4124	7197	5889
4125	7199	5887
4126	7201	5885
4127	7202	5883
4128	7204	5882
4129	7206	5880
4130	7207	5878
4131	7209	5876
4132	7210	5874
4133	7212	5872
4134	7213	5870
4135	7215	5868
4136	7217	5867
4137	7219	5865
4138	7220	5863
4139	7222	5862
4140	7224	5860
4141	7226	5858
4142	7227	5856
4143	7229	5854
4144	7230	5852
4145	7232	5851
4146	7234	5849
4147	7236	5847
4148	7237	5845
4149	7239	5843
4150	7241	5842
4151	7242	5840
4152	7244	5838
4153	7246	5836
4154	7247	5834
4155	7249	5833
4156	7251	5831
4157	7252	5829
4158	7254	5827
4159	7256	5825
4160	7257	5824
4161	7259	5822
4162	7261	5820
4163	7262	5818
4164	7264	5816
4165	7265	5814
4166	7267	5813
4167	7269	5811
4168	7271	5809
4169	7272	5807
4170	7274	5805
4171	7275	5803
4172	7277	5802
4173	7278	5800
4174	7280	5798
4175	7281	5796
4176	7283	5794
4177	7285	5792
4178	7286	5790
4179	7288	5788
4180	7289	5786
4181	7291	5785
4182	7293	5783
4183	7294	5781
4184	7296	5779
4185	7297	5777
4186	7299	5775
4187	7300	5773
4188	7302	5771
4189	7303	5769
4190	7305	5768
4191	7307	5766
4192	7309	5764
4193	7310	5762
4194	7312	5760
4195	7313	5759
4196	7315	5757
4197	7317	5755
4198	7318	5753
4199	7320	5751
4200	7322	5750
4201	7323	5748
4202	7325	5746
4203	7327	5744
4204	7329	5742
4205	7330	5741
4206	7331	5739
4207	7333	5737
4208	7335	5735
4209	7337	5733
4210	7338	5731
4211	7339	5729
4212	7341	5727
4213	7342	5725
4214	7344	5724
4215	7346	5722
4216	7347	5720
4217	7349	5718
4218	7350	5716
4219	7352	5714
4220	7353	5712
4221	7355	5710
4222	7356	5708
4223	7358	5707
4224	7360	5705
4225	7361	5703
4226	7363	5701
4227	7365	5699
4228	7366	5698
4229	7368	5696
4230	7370	5694
4231	7371	5692
4232	7373	5690
4233	7375	5689
4234	7376	5687
4235	7378	5685
4236	7379	5683
4237	7381	5681
4238	7383	5680
4239	7385	5678
4240	7386	5676
4241	7388	5674
4242	7390	5672
4243	7391	5671
4244	7393	5669
4245	7395	5667
4246	7397	5665
4247	7399	5664
4248	7400	5662
4249	7402	5660
4250	7403	5658
4251	7404	5656
4252	7406	5654
4253	7408	5652
4254	7410	5651
4255	7412	5649
4256	7413	5647
4257	7415	5645
4258	7416	5644
4259	7418	5642
4260	7420	5640
4261	7421	5638
4262	7423	5636
4263	7424	5634
4264	7426	5633
4265	7428	5631
4266	7430	5629
4267	7431	5627
4268	7433	5626
4269	7435	5624
4270	7436	5622
4271	7438	5620
4272	7440	5618
4273	7441	5616
4274	7442	5614
4275	7444	5612
4276	7446	5611
4277	7447	5609
4278	7449	5607
4279	7450	5605
4280	7452	5603
4281	7453	5601
4282	7455	5600
4283	7457	5598
4284	7459	5596
4285	7460	5594
4286	7462	5593
4287	7464	5591
4288	7465	5589
4289	7467	5587
4290	7468	5585
4291	7470	5583
4292	7471	5581
4293	7473	5579
4294	7474	5577
4295	7476	5576
4296	7478	5574
4297	7479	5572
4298	7481	5570
4299	7483	5568
4300	7484	5567
4301	7486	5565
4302	7487	5563
4303	7489	5561
4304	7490	5559
4305	7492	5557
4306	7493	5555
4307	7495	5553
4308	7496	5551
4309	7497	5549
4310	7499	5547
4311	7501	5545
4312	7502	5543
4313	7504	5542
4314	7505	5540
4315	7507	5538
4316	7509	5536
4317	7510	5534
4318	7512	5532
4319	7514	5531
4320	7515	5529
4321	7516	5527
4322	7518	5525
4323	7519	5523
4324	7521	5521
4325	7523	5519
4326	7524	5517
4327	7525	5515
4328	7527	5513
4329	7529	5512
4330	7531	5510
4331	7532	5508
4332	7534	5506
4333	7535	5505
4334	7537	5503
4335	7538	5501
4336	7540	5499
4337	7541	5497
4338	7543	5495
4339	7544	5493
4340	7546	5491
4341	7547	5489
4342	7548	5487
4343	7550	5485
4344	7551	5483
4345	7553	5481
4346	7554	5479
4347	7556	5477
4348	7557	5475
4349	7559	5473
4350	7560	5471
4351	7562	5470
4352	7563	5468
4353	7565	5466
4354	7566	5464
4355	7567	5462
4356	7569	5460
4357	7570	5458
4358	7572	5456
4359	7573	5454
4360	7575	5452
4361	7576	5450
4362	7578	5448
4363	7579	5446
4364	7581	5444
4365	7582	5442
4366	7583	5440
4367	7585	5438
4368	7586	5436
4369	7588	5435
4370	7589	5433
4371	7591	5431
4372	7592	5429
4373	7594	5427
4374	7595	5425
4375	7597	5423
4376	7598	5421
4377	7600	5419
4378	7601	5417
4379	7602	5415
4380	7604	5414
4381	7606	5412
4382	7607	5410
4383	7609	5408
4384	7610	5406
4385	7612	5404
4386	7613	5402
4387	7614	5400
4388	7616	5398
4389	7618	5396
4390	7619	5394
4391	7621	5393
4392	7623	5391
4393	7624	5389
4394	7625	5387
4395	7627	5385
4396	7628	5383
4397	7630	5381
4398	7632	5380
4399	7633	5378
4400	7635	5376
4401	7636	5374
4402	7638	5372
4403	7639	5370
4404	7641	5368
4405	7642	5366
4406	7644	5364
4407	7645	5363
4408	7647	5361
4409	7648	5359
4410	7650	5357
4411	7651	5355
4412	7653	5353
4413	7654	5351
4414	7656	5349
4415	7657	5347
4416	7659	5345
4417	7660	5343
4418	7661	5341
4419	7663	5339
4420	7664	5338
4421	7665	5336
4422	7667	5334
4423	7668	5332
4424	7670	5330
4425	7671	5328
4426	7672	5326
4427	7674	5324
4428	7675	5322
4429	7677	5320
4430	7678	5318
4431	7680	5316
4432	7681	5314
4433	7682	5312
4434	7684	5310
4435	7686	5308
4436	7687	5307
4437	7689	5305
4438	7690	5303
4439	7692	5301
4440	7693	5299
4441	7695	5297
4442	7696	5295
4443	7697	5293
4444	7699	5291
4445	7700	5289
4446	7702	5287
4447	7703	5285
4448	7705	5283
4449	7706	5282
4450	7708	5280
4451	7710	5278
4452	7711	5276
4453	7713	5274
4454	7714	5273
4455	7716	5270
4456	7717	5269
4457	7718	5267
4458	7720	5265
4459	7722	5263
4460	7723	5261
4461	7725	5259
4462	7726	5257
4463	7728	5256
4464	7729	5254
4465	7731	5252
4466	7732	5250
4467	7733	5248
4468	7735	5246
4469	7736	5244
4470	7738	5242
4471	7739	5240
4472	7741	5238
4473	7742	5236
4474	7743	5234
4475	7745	5232
4476	7746	5230
4477	7748	5228
4478	7749	5226
4479	7751	5225
4480	7753	5223
4481	7754	5221
4482	7755	5219
4483	7757	5217
4484	7758	5215
4485	7759	5213
4486	7761	5211
4487	7762	5209
4488	7763	5207
4489	7765	5205
4490	7767	5203
4491	7768	5202
4492	7769	5200
4493	7771	5198
4494	7773	5196
4495	7774	5194
4496	7775	5192
4497	7777	5190
4498	7778	5188
4499	7779	5186
4500	7781	5184
4501	7782	5182
4502	7783	5180
4503	7785	5178
4504	7786	5176
4505	7788	5175
4506	7790	5173
4507	7791	5171
4508	7793	5169
4509	7794	5167
4510	7796	5166
4511	7798	5164
4512	7799	5162
4513	7801	5160
4514	7802	5158
4515	7803	5156
4516	7805	5154
4517	7806	5152
4518	7807	5150
4519	7809	5148
4520	7812	5147
4521	7814	5146
4522	7816	5144
4523	7818	5143
4524	7819	5141
4525	7821	5139
4526	7822	5137
4527	7824	5135
4528	7826	5133
4529	7827	5132
4530	7829	5130
4531	7830	5128
4532	7831	5126
4533	7833	5124
4534	7834	5122
4535	7836	5120
4536	7837	5118
4537	7839	5116
4538	7840	5114
4539	7842	5112
4540	7843	5110
4541	7844	5108
4542	7846	5107
4543	7847	5105
4544	7849	5103
4545	7850	5101
4546	7852	5099
4547	7853	5097
4548	7855	5095
4549	7856	5093
4550	7858	5092
4551	7860	5090
4552	7862	5088
4553	7863	5087
4554	7865	5085
4555	7867	5083
4556	7869	5082
4557	7871	5080
4558	7872	5078
4559	7874	5077
4560	7876	5075
4561	7877	5073
4562	7879	5071
4563	7880	5069
4564	7882	5067
4565	7884	5066
4566	7885	5064
4567	7887	5062
4568	7889	5060
4569	7890	5059
4570	7892	5057
4571	7893	5055
4572	7895	5053
4573	7897	5051
4574	7898	5050
4575	7900	5048
4576	7902	5046
4577	7903	5044
4578	7904	5042
4579	7906	5040
4580	7907	5038
4581	7909	5036
4582	7910	5034
4583	7911	5032
4584	7913	5030
4585	7914	5029
4586	7916	5027
4587	7917	5025
4588	7919	5023
4589	7920	5021
4590	7922	5019
4591	7923	5018
4592	7925	5016
4593	7927	5014
4594	7928	5012
4595	7930	5010
4596	7932	5009
4597	7933	5007
4598	7935	5005
4599	7936	5003
4600	7938	5001
4601	7940	5000
4602	7941	4998
4603	7943	4996
4604	7945	4994
4605	7946	4993
4606	7948	4991
4607	7950	4989
4608	7951	4987
4609	7953	4985
4610	7954	4983
4611	7956	4982
4612	7957	4980
4613	7959	4978
4614	7961	4976
4615	7962	4974
4616	7964	4973
4617	7965	4971
4618	7967	4969
4619	7968	4967
4620	7970	4965
4621	7972	4964
4622	7973	4962
4623	7975	4960
4624	7977	4958
4625	7978	4956
4626	7980	4955
4627	7982	4953
4628	7983	4951
4629	7985	4949
4630	7986	4947
4631	7988	4946
4632	7989	4944
4633	7991	4942
4634	7992	4940
4635	7994	4938
4636	7995	4936
4637	7997	4935
4638	7998	4933
4639	8000	4931
4640	8001	4929
4641	8003	4927
4642	8005	4926
4643	8007	4924
4644	8008	4922
4645	8010	4920
4646	8012	4919
4647	8014	4917
4648	8016	4915
4649	8018	4914
4650	8019	4912
4651	8021	4910
4652	8023	4909
4653	8025	4907
4654	8026	4905
4655	8028	4904
4656	8030	4902
4657	8031	4900
4658	8033	4898
4659	8034	4896
4660	8036	4894
4661	8037	4893
4662	8039	4891
4663	8041	4889
4664	8042	4887
4665	8044	4885
4666	8045	4883
4667	8047	4882
4668	8049	4880
4669	8051	4878
4670	8052	4877
4671	8054	4875
4672	8055	4873
4673	8057	4871
4674	8059	4869
4675	8060	4868
4676	8062	4866
4677	8063	4864
4678	8065	4862
4679	8066	4860
4680	8068	4858
4681	8069	4857
4682	8071	4855
4683	8072	4853
4684	8074	4851
4685	8076	4849
4686	8078	4848
4687	8079	4846
4688	8081	4844
4689	8082	4842
4690	8084	4840
4691	8085	4838
4692	8087	4837
4693	8088	4835
4694	8090	4833
4695	8092	4831
4696	8093	4830
4697	8095	4828
4698	8097	4826
4699	8098	4824
4700	8100	4823
4701	8102	4821
4702	8104	4819
4703	8106	4818
4704	8108	4816
4705	8110	4815
4706	8112	4813
4707	8113	4811
4708	8115	4809
4709	8116	4808
4710	8118	4806
4711	8120	4804
4712	8121	4802
4713	8123	4800
4714	8124	4799
4715	8126	4797
4716	8128	4795
4717	8129	4793
4718	8131	4792
4719	8133	4790
4720	8135	4788
4721	8137	4787
4722	8138	4785
4723	8140	4783
4724	8142	4781
4725	8143	4780
4726	8145	4778
4727	8147	4776
4728	8148	4774
4729	8150	4773
4730	8152	4771
4731	8154	4769
4732	8155	4767
4733	8157	4766
4734	8158	4764
4735	8160	4762
4736	8161	4760
4737	8163	4758
4738	8165	4757
4739	8167	4755
4740	8168	4753
4741	8170	4752
4742	8172	4750
4743	8173	4748
4744	8175	4746
4745	8177	4745
4746	8178	4743
4747	8181	4741
4748	8183	4740
4749	8184	4738
4750	8186	4736
4751	8188	4735
4752	8189	4733
4753	8191	4731
4754	8193	4730
4755	8195	4728
4756	8197	4726
4757	8198	4724
4758	8200	4723
4759	8202	4721
4760	8204	4719
4761	8205	4718
4762	8207	4716
4763	8209	4714
4764	8211	4713
4765	8213	4711
4766	8214	4709
4767	8216	4707
4768	8218	4706
4769	8220	4704
4770	8221	4702
4771	8223	4701
4772	8225	4699
4773	8226	4697
4774	8228	4695
4775	8230	4694
4776	8231	4692
4777	8233	4690
4778	8235	4688
4779	8237	4687
4780	8238	4685
4781	8240	4683
4782	8242	4682
4783	8244	4680
4784	8245	4678
4785	8247	4677
4786	8249	4675
4787	8251	4673
4788	8252	4671
4789	8254	4670
4790	8256	4668
4791	8258	4667
4792	8260	4665
4793	8262	4663
4794	8263	4661
4795	8265	4660
4796	8267	4658
4797	8268	4656
4798	8270	4654
4799	8271	4652
4800	8273	4650
4801	8274	4649
4802	8276	4647
4803	8277	4645
4804	8279	4643
4805	8281	4642
4806	8283	4640
4807	8284	4638
4808	8286	4636
4809	8288	4635
4810	8289	4633
4811	8291	4631
4812	8292	4629
4813	8294	4627
4814	8296	4626
4815	8298	4624
4816	8300	4623
4817	8301	4621
4818	8303	4619
4819	8305	4618
4820	8307	4616
4821	8309	4614
4822	8311	4613
4823	8312	4611
4824	8314	4609
4825	8316	4607
4826	8318	4606
4827	8319	4604
